smiles_raw,smiles,valid_rdkit,in_training_set
CC(C)(CC(=O)Nc1c(Br)c2ncn(CCCCC#N)c(=O)c2c(=O)n1-c1ccc2c(c1)OCCCO2)CC(=O)NC(N)=Nc1ccc2ncnc(Nc3ccccc3)c2c1,CC(C)(CC(=O)NC(N)=Nc1ccc2ncnc(Nc3ccccc3)c2c1)CC(=O)Nc1c(Br)c2ncn(CCCCC#N)c(=O)c2c(=O)n1-c1ccc2c(c1)OCCCO2,True,False
COC1CN(C(=O)OC(C)(C)C)CC1NS(=O)(=O)C1CCCN(C(=O)OCc2ccccc2)C1,COC1CN(C(=O)OC(C)(C)C)CC1NS(=O)(=O)C1CCCN(C(=O)OCc2ccccc2)C1,True,False
Cc1c(NC(=O)N2CC(N)C(C(=O)N3CCC4OCCC4C3)C2)cnn1C,Cc1c(NC(=O)N2CC(N)C(C(=O)N3CCC4OCCC4C3)C2)cnn1C,True,False
Cc1cc(NCC2CCN(C3CC3)CC2)nc(-c2cn(Cc3ccco3)c(=O)c3cccnc23)n1,Cc1cc(NCC2CCN(C3CC3)CC2)nc(-c2cn(Cc3ccco3)c(=O)c3cccnc23)n1,True,False
CCN1CCC(N(C)C(=O)Nc2cnn(-c3ccc(Cl)cc3)c2C)CC1,CCN1CCC(N(C)C(=O)Nc2cnn(-c3ccc(Cl)cc3)c2C)CC1,True,False
C=CC(=O)Nc1cccc(Nc2nc(C(NC(=O)Cc3ccc([N+](=O)[O-])cc3)c3ccccn3)ncc2Nc2ccc(Br)cc2OC)c1,C=CC(=O)Nc1cccc(Nc2nc(C(NC(=O)Cc3ccc([N+](=O)[O-])cc3)c3ccccn3)ncc2Nc2ccc(Br)cc2OC)c1,True,False
CN(C(=O)c1cn[nH]c1)c1nnc(-c2ccc(Cl)c(Cl)c2)o1,CN(C(=O)c1cn[nH]c1)c1nnc(-c2ccc(Cl)c(Cl)c2)o1,True,False
CN(C)C(=O)c1ncc(-c2cc(-c3ccccc3)ccn2)cc1Nc1cc(Br)ccc1N,CN(C)C(=O)c1ncc(-c2cc(-c3ccccc3)ccn2)cc1Nc1cc(Br)ccc1N,True,False
C=CCn1cccc1C(=O)Nc1nc(S(C)=O)nc(NC(=O)Cc2ccc3c(c2)OCO3)n1,C=CCn1cccc1C(=O)Nc1nc(NC(=O)Cc2ccc3c(c2)OCO3)nc(S(C)=O)n1,True,False
N#Cc1cnc(Nc2cccc(Br)c2)c(-c2coc3cccc(O)c3c2=O)c1,N#Cc1cnc(Nc2cccc(Br)c2)c(-c2coc3cccc(O)c3c2=O)c1,True,False
Cc1ccc(-n2nc(C(=O)Nc3cc4ocnc4cc3C)c3c2CN(C2CC2)CC3)c(F)c1,Cc1ccc(-n2nc(C(=O)Nc3cc4ocnc4cc3C)c3c2CN(C2CC2)CC3)c(F)c1,True,False
CN(C(=O)C(=O)Nc1ccc2ncnc(Nc3cccc4ncnc(Nc5ccc(F)c(Cl)c5)c34)c2c1)C1CCCCO1,CN(C(=O)C(=O)Nc1ccc2ncnc(Nc3cccc4ncnc(Nc5ccc(F)c(Cl)c5)c34)c2c1)C1CCCCO1,True,False
CC(C)c1ccc(C(=O)NC2CN(C(=O)COC3CCCC3)C2)nc1,CC(C)c1ccc(C(=O)NC2CN(C(=O)COC3CCCC3)C2)nc1,True,False
Cc1cncc(CN2CCC3(CCN(Cc4cnn(C)c4)C3=O)CC2)c1,Cc1cncc(CN2CCC3(CC2)CCN(Cc2cnn(C)c2)C3=O)c1,True,False
CC1CCN(C(C)Cn2c(-c3cccnc3)nnc2N2CCN(C(C)(C)C)CC2)CC1,CC1CCN(C(C)Cn2c(-c3cccnc3)nnc2N2CCN(C(C)(C)C)CC2)CC1,True,False
O=C(NCCNc1ncnc2sccc21)c1cn(-c2ccccc2)nc1-c1ccc(Cl)cc1,O=C(NCCNc1ncnc2sccc12)c1cn(-c2ccccc2)nc1-c1ccc(Cl)cc1,True,False
CN(C)Cc1cc(NC(=O)c2csc(Nc3cc(F)cc(F)c3)n2)ccc1NC1=NC(=O)/C(=C/c2cn(C)nc2-c2ccc3c(c2)OCCO3)N1,CN(C)Cc1cc(NC(=O)c2csc(Nc3cc(F)cc(F)c3)n2)ccc1NC1=NC(=O)/C(=C/c2cn(C)nc2-c2ccc3c(c2)OCCO3)N1,True,False
CCOc1ccccc1OCc1ccccc1,CCOc1ccccc1OCc1ccccc1,True,False
Cc1nnc(-c2cc3c(Nc4ccccc4)ncnc3cc2OCc2ccccc2)n1N=Cc1cccn1C(C)C,Cc1nnc(-c2cc3c(Nc4ccccc4)ncnc3cc2OCc2ccccc2)n1N=Cc1cccn1C(C)C,True,False
CC(NCc1cc(Cl)c2c(c1)OCCO2)C1CCNC1,CC(NCc1cc(Cl)c2c(c1)OCCO2)C1CCNC1,True,False
CC1(NC(=O)CC2CCN(C(=O)c3cccc(O)c3)CC2)Cc2ccccc2C1,CC1(NC(=O)CC2CCN(C(=O)c3cccc(O)c3)CC2)Cc2ccccc2C1,True,False
Fc1cc2oc(Nc3cc(Cl)c4ncc(C#N)c(Nc5ccc(F)c(Cl)c5)c4c3)nc2cc1F,N#Cc1cnc2c(Cl)cc(Nc3nc4cc(F)c(F)cc4o3)cc2c1Nc1ccc(F)c(Cl)c1,True,False
CC(C)(C)OC(=O)N1CCCOC(CNc2nc3c(F)ccc(F)c3nc2Cl)C1,CC(C)(C)OC(=O)N1CCCOC(CNc2nc3c(F)ccc(F)c3nc2Cl)C1,True,False
O=C(Cc1cnc[nH]1)NC(CO)c1cnn(CC2CCC2)c1,O=C(Cc1cnc[nH]1)NC(CO)c1cnn(CC2CCC2)c1,True,False
Fc1ccc2ccnc(Nc3ccc(-n4ccnn4)cc3)c2c1,Fc1ccc2ccnc(Nc3ccc(-n4ccnn4)cc3)c2c1,True,False
C/C=C/COc1cccc(/C=C/C(=O)c2ccc(OCc3cccnc3)cc2)c1O,C/C=C/COc1cccc(/C=C/C(=O)c2ccc(OCc3cccnc3)cc2)c1O,True,False
CCOc1ccc2c(c1)CCN(C(=O)c1cc3n(n1)CC(Oc1ccc(F)c(Cl)c1)NN3)C2,CCOc1ccc2c(c1)CCN(C(=O)c1cc3n(n1)CC(Oc1ccc(F)c(Cl)c1)NN3)C2,True,False
C=CC(=O)Nc1cc2c(Nc3ccc(OC)cc3)ncnc2cc1OCCN1CCC(C2CCCCC2)C1,C=CC(=O)Nc1cc2c(Nc3ccc(OC)cc3)ncnc2cc1OCCN1CCC(C2CCCCC2)C1,True,False
COC1CC(C(=O)N(C)CCN(C)C(=O)C2CC3OC2C2CC32)C1,COC1CC(C(=O)N(C)CCN(C)C(=O)C2CC3OC2C2CC32)C1,True,False
CC(C)(C)C(=O)N1CCN(C(=O)c2ccc(N3CCC(NC(=O)c4ccc(F)cc4)CC3)c(N)c2)NC1,CC(C)(C)C(=O)N1CCN(C(=O)c2ccc(N3CCC(NC(=O)c4ccc(F)cc4)CC3)c(N)c2)NC1,True,False
Cc1ccc(C(=O)Nc2cccc(Nc3nnnn3Cc3ccc(F)cc3)c2)[nH]1,Cc1ccc(C(=O)Nc2cccc(Nc3nnnn3Cc3ccc(F)cc3)c2)[nH]1,True,False
CCOc1cc2ncnc(Nc3ccc4ncn(CC(C)(C)C)c4c3)c2c(O)c1OC,CCOc1cc2ncnc(Nc3ccc4ncn(CC(C)(C)C)c4c3)c2c(O)c1OC,True,False
CC(C)CCCC(=O)NC1C2CN(CCC3=CCCCC3)CC21,CC(C)CCCC(=O)NC1C2CN(CCC3=CCCCC3)CC21,True,False
O=C(NC1C2CC1N(C(=O)Nc1ccc(F)c(F)c1F)C2)c1ccccc1,O=C(NC1C2CC1N(C(=O)Nc1ccc(F)c(F)c1F)C2)c1ccccc1,True,False
CC(C)Cc1nnc(N2CCCC(c3nc(C(F)(F)F)cs3)C2)n1CCN(C)C(C)C,CC(C)Cc1nnc(N2CCCC(c3nc(C(F)(F)F)cs3)C2)n1CCN(C)C(C)C,True,False
CC1(C(=O)NC2CN(C(=O)c3cc(F)c[nH]3)CC2O)CCNC1=O,CC1(C(=O)NC2CN(C(=O)c3cc(F)c[nH]3)CC2O)CCNC1=O,True,False
CCC(=O)N1CCCN(S(=O)(=O)c2ccc(Oc3ccc(Nc4ncnc5cnc(N)cc54)cc3)cc2F)CC1,CCC(=O)N1CCCN(S(=O)(=O)c2ccc(Oc3ccc(Nc4ncnc5cnc(N)cc45)cc3)cc2F)CC1,True,False
CCCN1CC2CN(c3nccc(Nc4ccc(N5CCN(C)CC5)cc4Cl)n3)CC2C1,CCCN1CC2CN(c3nccc(Nc4ccc(N5CCN(C)CC5)cc4Cl)n3)CC2C1,True,False
COC(=O)C(CNC(=O)Nc1cc(C)c(I)c(C)c1)c1ccccc1,COC(=O)C(CNC(=O)Nc1cc(C)c(I)c(C)c1)c1ccccc1,True,False
CC(=O)NC1CCN(C(=O)c2ccc(N3CCOCC3)c(F)c2)C1,CC(=O)NC1CCN(C(=O)c2ccc(N3CCOCC3)c(F)c2)C1,True,False
O=C(Nc1ccccc1F)c1ccc(NS(=O)(=O)c2ccc(Oc3ccc(Cl)cc3)cc2)cc1,O=C(Nc1ccccc1F)c1ccc(NS(=O)(=O)c2ccc(Oc3ccc(Cl)cc3)cc2)cc1,True,False
Cc1ccc(NC(=O)N2CC=C(c3nc(-c4ccccc4)no3)CC2)cc1,Cc1ccc(NC(=O)N2CC=C(c3nc(-c4ccccc4)no3)CC2)cc1,True,False
C=CCCN1CC(N2CC(NC(=O)C3=NNC(=O)CC3)CC2=O)C1,C=CCCN1CC(N2CC(NC(=O)C3=NNC(=O)CC3)CC2=O)C1,True,False
CN(C)C(=O)Nc1ccnc(Nc2cccc3ncsc32)c1,CN(C)C(=O)Nc1ccnc(Nc2cccc3ncsc23)c1,True,False
CC(C)(CNC(=O)c1c[nH]c2ncc(Br)cc12)CS(N)(=O)=O,CC(C)(CNC(=O)c1c[nH]c2ncc(Br)cc12)CS(N)(=O)=O,True,False
C=CC(=O)N(c1cccc2cc[nH]c12)c1cc2c(Nc3cccc(C(C)(C)C)c3)ncnc2s1,C=CC(=O)N(c1cc2c(Nc3cccc(C(C)(C)C)c3)ncnc2s1)c1cccc2cc[nH]c12,True,False
COC(=O)c1c[nH]nc1S(=O)(=O)Cc1nnc(-c2cc3c(s2)CCCC3)o1,COC(=O)c1c[nH]nc1S(=O)(=O)Cc1nnc(-c2cc3c(s2)CCCC3)o1,True,False
C=C(C)CN(C)C1CCN(C(=O)c2ccc(=O)n(CCOC)n2)C1,C=C(C)CN(C)C1CCN(C(=O)c2ccc(=O)n(CCOC)n2)C1,True,False
CCOCCON=C1C2CCC1N(Cc1ccoc1)C2,CCOCCON=C1C2CCC1N(Cc1ccoc1)C2,True,False
C=CCCC(=O)N1CCC(NC(=O)C2(c3ccc(F)cc3)CCOCC2)CC1,C=CCCC(=O)N1CCC(NC(=O)C2(c3ccc(F)cc3)CCOCC2)CC1,True,False
COc1cc(-c2cc(F)c(C(=O)N3CCN(C)CC3)cc2F)nc(S(C)=O)n1,COc1cc(-c2cc(F)c(C(=O)N3CCN(C)CC3)cc2F)nc(S(C)=O)n1,True,False
C=CCn1c(C(C)Oc2cccc3ccccc23)nnc1N1CCC(C2CC2)C1,C=CCn1c(C(C)Oc2cccc3ccccc23)nnc1N1CCC(C2CC2)C1,True,False
Cc1ccc(CN(CC2CCCO2)C(=O)c2cnc(-c3ccccn3)nc2)c(Br)c1,Cc1ccc(CN(CC2CCCO2)C(=O)c2cnc(-c3ccccn3)nc2)c(Br)c1,True,False
Cc1ccc2c(c1)CCC(C(=O)Nc1ccc(Cl)c(F)c1N1CCCC(N3CCOCC3)C1)O2,Cc1ccc2c(c1)CCC(C(=O)Nc1ccc(Cl)c(F)c1N1CCCC(N3CCOCC3)C1)O2,True,False
CN1CC=C(c2ccc(-c3ccc(C(=O)NC(C#N)c4ccccc4)cc3)nn2)CC1,CN1CC=C(c2ccc(-c3ccc(C(=O)NC(C#N)c4ccccc4)cc3)nn2)CC1,True,False
COc1ccc(CN2C3CCC2CN(Cc2cn[nH]c2)C3)cc1F,COc1ccc(CN2C3CCC2CN(Cc2cn[nH]c2)C3)cc1F,True,False
CC=CCCN1CC2CCC(NC(=O)c3csc(C(F)(F)F)n3)C2C1,CC=CCCN1CC2CCC(NC(=O)c3csc(C(F)(F)F)n3)C2C1,True,False
CC(c1ccc(S(N)(=O)=O)cc1)N(Cc1ccc(-c2ccc(C#N)cc2F)o1)C1=CN(C2CC(O)C(O)C(C)C2)ON1,CC1CC(N2C=C(N(Cc3ccc(-c4ccc(C#N)cc4F)o3)C(C)c3ccc(S(N)(=O)=O)cc3)NO2)CC(O)C1O,True,False
C#CC(NC(=O)c1ccncc1-c1ccccc1)c1ccccc1,C#CC(NC(=O)c1ccncc1-c1ccccc1)c1ccccc1,True,False
N#Cc1ccc(OC2CCN(C(=O)Nc3ccc(OCC4CCCO4)cc3)C2)nc1,N#Cc1ccc(OC2CCN(C(=O)Nc3ccc(OCC4CCCO4)cc3)C2)nc1,True,False
COc1ccnc(N2CCCn3c(=O)cc(Cn4nc(-c5ccc(Br)cc5)nc4SCc4ccco4)nc32)n1,COc1ccnc(N2CCCn3c2nc(Cn2nc(-c4ccc(Br)cc4)nc2SCc2ccco2)cc3=O)n1,True,False
CCOc1ccc(Nc2ncccc2C(=O)NC(Cc2ccccc2)C(N)=O)cc1,CCOc1ccc(Nc2ncccc2C(=O)NC(Cc2ccccc2)C(N)=O)cc1,True,False
Cc1nnc(O)c(C(=O)Nc2ccc(OC(C)(C)C)c(C#N)c2)c1C,Cc1nnc(O)c(C(=O)Nc2ccc(OC(C)(C)C)c(C#N)c2)c1C,True,False
CCN(C(=O)C1(C2CC2)CC1)C(C)CNC(=O)c1ncccc1O,CCN(C(=O)C1(C2CC2)CC1)C(C)CNC(=O)c1ncccc1O,True,False
O=C(NCc1ccc2c(c1)CCO2)C(=O)NC(=S)Nc1cccc2ncccc21,O=C(NCc1ccc2c(c1)CCO2)C(=O)NC(=S)Nc1cccc2ncccc12,True,False
COc1ccc(Cl)cc1CN(C)Cc1ncccc1C(F)(F)F,COc1ccc(Cl)cc1CN(C)Cc1ncccc1C(F)(F)F,True,False
C=C(C)C1OCCCC1C(=O)Nc1cnn(CCN2CCOCC2)c1,C=C(C)C1OCCCC1C(=O)Nc1cnn(CCN2CCOCC2)c1,True,False
CCN(C(=O)NCC1CC=CC1)C(C)CS(=O)(=O)CC,CCN(C(=O)NCC1CC=CC1)C(C)CS(=O)(=O)CC,True,False
O=C(NOCC1CCC1)c1cc2c(Cl)cncc2s1,O=C(NOCC1CCC1)c1cc2c(Cl)cncc2s1,True,False
C=C(C)CCC(=O)NCCN(C(=O)C1CCC2CC2C1)C1CC1,C=C(C)CCC(=O)NCCN(C(=O)C1CCC2CC2C1)C1CC1,True,False
O=C(NCc1nc2cc(F)ccc2s1)C(=O)Nc1ccc2c(c1)c1ccccc1n2CC1CC1,O=C(NCc1nc2cc(F)ccc2s1)C(=O)Nc1ccc2c(c1)c1ccccc1n2CC1CC1,True,False
CCOc1ccc(CNc2nnc(SCCc3cccnc3)s2)cc1OCCCC,CCCCOc1cc(CNc2nnc(SCCc3cccnc3)s2)ccc1OCC,True,False
CCOCc1nc(C)cc(Oc2ccc(C=CC(=O)C(C)C)cc2)n1,CCOCc1nc(C)cc(Oc2ccc(C=CC(=O)C(C)C)cc2)n1,True,False
Cc1nnc(N2CCN(CC3CCCCC3)CC2)n1CC(=O)N(C)Cc1ccccc1,Cc1nnc(N2CCN(CC3CCCCC3)CC2)n1CC(=O)N(C)Cc1ccccc1,True,False
COCCOc1cc2ncnc(Nc3ccc(Oc4ccc(C)cc4)cc3)c2cc1OCCOC,COCCOc1cc2ncnc(Nc3ccc(Oc4ccc(C)cc4)cc3)c2cc1OCCOC,True,False
C=CC(=O)N1CCCC(c2nnc(N(C)Cc3cnc(C(C)C)nc3)n2CC2CC2)C1,C=CC(=O)N1CCCC(c2nnc(N(C)Cc3cnc(C(C)C)nc3)n2CC2CC2)C1,True,False
NC(=O)c1ccc(C2=C(C3=CN(C4CCCC4)SC3=Nc3cccnc3Nc3ccccc3)NN2)cc1,NC(=O)c1ccc(-c2[nH][nH]c2-c2cn(C3CCCC3)sc2=Nc2cccnc2Nc2ccccc2)cc1,True,False
C=CCOCC(=O)NC1CC2CC(C1)N(C(=O)Cc1ccc(O)cc1)C2,C=CCOCC(=O)NC1CC2CC(C1)N(C(=O)Cc1ccc(O)cc1)C2,True,False
C=CC1=CCCN(C(=O)c2cn(C(C)(C)C)nc2-c2ccc(OCCOc3ccc(CN(C)C)c([N+](=O)[O-])c3)cc2)N1,C=CC1=CCCN(C(=O)c2cn(C(C)(C)C)nc2-c2ccc(OCCOc3ccc(CN(C)C)c([N+](=O)[O-])c3)cc2)N1,True,False
COc1ccc(OCc2nnc(N(C)Cc3ccc(C(N)=O)cc3)n2CC2(O)CCOC2)cc1,COc1ccc(OCc2nnc(N(C)Cc3ccc(C(N)=O)cc3)n2CC2(O)CCOC2)cc1,True,False
COC1CCC(N2CCC(Oc3ncc(OC)cn3)CC2)CC1,COc1cnc(OC2CCN(C3CCC(OC)CC3)CC2)nc1,True,False
CN(C)c1cccc(-c2nnc(SCCCOc3cccc4cccnc43)n2N)c1,CN(C)c1cccc(-c2nnc(SCCCOc3cccc4cccnc34)n2N)c1,True,False
O=C(NCCC1=CCCCCC1)C(=O)NCc1ccc2ncccc2c1,O=C(NCCC1=CCCCCC1)C(=O)NCc1ccc2ncccc2c1,True,False
CC(=O)Nc1ccc(CN2CCOC(CO)C2)cc1,CC(=O)Nc1ccc(CN2CCOC(CO)C2)cc1,True,False
CN1CC(=O)N(c2ccccc2)CC12OCc1ccccc12,CN1CC(=O)N(c2ccccc2)CC12OCc1ccccc12,True,False
C=CCN(C)c1nnc(-c2nn(CCC)c(=O)c3ccccc23)n1Cc1ccc(F)cc1,C=CCN(C)c1nnc(-c2nn(CCC)c(=O)c3ccccc23)n1Cc1ccc(F)cc1,True,False
COc1cc(OCc2ccc(O)nc2)c2c(Nc3ccc(OC4COCNC4)c(F)c3)ncnc2c1,COc1cc(OCc2ccc(O)nc2)c2c(Nc3ccc(OC4CNCOC4)c(F)c3)ncnc2c1,True,False
CCCC(=O)N1CCCC2(CCN(Cc3cncc(CC(N)=O)c3)C2)C1,CCCC(=O)N1CCCC2(CCN(Cc3cncc(CC(N)=O)c3)C2)C1,True,False
COC(=O)c1cc(C(=O)N2CCN3C(CN(CC(=O)Nc4ccc(OC)cc4)N3)C2)cc([N+](=O)[O-])c1,COC(=O)c1cc(C(=O)N2CCN3NN(CC(=O)Nc4ccc(OC)cc4)CC3C2)cc([N+](=O)[O-])c1,True,False
Cc1cc(NC(=O)N2CC(Nc3nc(N4CCCC4)cs3)C3OC(C)(C)OC2C3)ccc1NS(=O)(=O)C1CC1,Cc1cc(NC(=O)N2CC(Nc3nc(N4CCCC4)cs3)C3CC2OC(C)(C)O3)ccc1NS(=O)(=O)C1CC1,True,False
COc1ccc(OC(F)(F)F)cc1CN1CCCC1c1cccnc1,COc1ccc(OC(F)(F)F)cc1CN1CCCC1c1cccnc1,True,False
Cc1nccn1-c1cc(C(N)=O)ccc1OCc1cccc(CN)c1,Cc1nccn1-c1cc(C(N)=O)ccc1OCc1cccc(CN)c1,True,False
COc1ccc(F)cc1C(C)NC(=O)Nc1cc2n(n1)CC(F)(F)CO2,COc1ccc(F)cc1C(C)NC(=O)Nc1cc2n(n1)CC(F)(F)CO2,True,False
C=CC(=O)Nc1cc(Nc2nccc(N3CCCOC(C)(C)C3)n2)c(OC)cc1N(C)CCN(C)C,C=CC(=O)Nc1cc(Nc2nccc(N3CCCOC(C)(C)C3)n2)c(OC)cc1N(C)CCN(C)C,True,False
Fc1ccc(-c2nc(NC(=S)Nc3ccc(F)c(Cl)c3)ncc2Cl)cc1,Fc1ccc(-c2nc(NC(=S)Nc3ccc(F)c(Cl)c3)ncc2Cl)cc1,True,False
CCCN(C(=O)c1cnn(-c2ccccc2)c1OC)c1cccc(F)c1,CCCN(C(=O)c1cnn(-c2ccccc2)c1OC)c1cccc(F)c1,True,False
CCc1nc(C)c(C(=O)NC(C)Cc2ccncc2)s1,CCc1nc(C)c(C(=O)NC(C)Cc2ccncc2)s1,True,False
C#CCNC(=O)C1CCN(c2nnnn2CC2CC3(CCOCC3)CO2)CC1,C#CCNC(=O)C1CCN(c2nnnn2CC2CC3(CCOCC3)CO2)CC1,True,False
Fc1cc2c(Nc3cc(F)cc(F)c3)ncnc2cn1,Fc1cc(F)cc(Nc2ncnc3cnc(F)cc23)c1,True,False
O=C(/N=C(/O)c1cc2cccc(F)c2o1)c1cc(Nc2ncc(O)c3ccccc23)ccc1N1CCC(=O)CC1,O=C1CCN(c2ccc(Nc3ncc(O)c4ccccc34)cc2C(=O)/N=C(/O)c2cc3cccc(F)c3o2)CC1,True,False
Cc1nc2c(NC(=O)c3ccc(C)cc3)cccc2o1,Cc1ccc(C(=O)Nc2cccc3oc(C)nc23)cc1,True,False
C=CC(=O)N1CCC(n2nccc2NCc2cn3c(n2)CCCC3)C1,C=CC(=O)N1CCC(n2nccc2NCc2cn3c(n2)CCCC3)C1,True,False
COc1ccc(Oc2ccc(-c3c(C)c4ccc(OC(C)C)cc4[nH]3)nn2)cc1,COc1ccc(Oc2ccc(-c3[nH]c4cc(OC(C)C)ccc4c3C)nn2)cc1,True,False
Cc1c(-c2nc(-c3ccc(F)cc3)no2)cnn1-c1ccc(F)cc1,Cc1c(-c2nc(-c3ccc(F)cc3)no2)cnn1-c1ccc(F)cc1,True,False
C=CCCCN1CCC(=O)N2CCN(C(=O)c3c(Br)cnn3C)CC12,C=CCCCN1CCC(=O)N2CCN(C(=O)c3c(Br)cnn3C)CC12,True,False
Cc1cccc(CN2CCC(NC(=O)c3ccncn3)CC2)c1,Cc1cccc(CN2CCC(NC(=O)c3ccncn3)CC2)c1,True,False
CSCc1cccc(-c2noc(CC(C)(C)NC(=O)OCCN)n2)c1,CSCc1cccc(-c2noc(CC(C)(C)NC(=O)OCCN)n2)c1,True,False
O=C(NC1CCN(c2ccc(-c3nn[nH]n3)nn2)C1)c1cnn2ncccc12,O=C(NC1CCN(c2ccc(-c3nn[nH]n3)nn2)C1)c1cnn2ncccc12,True,False
O=C(CN1CC(=O)Nc2ccccc21)Nc1ccc2c(c1)C(=O)N(c1ccccc1)N2C(=O)NCCN1CCCCC1,O=C(CN1CC(=O)Nc2ccccc21)Nc1ccc2c(c1)c(=O)n(-c1ccccc1)n2C(=O)NCCN1CCCCC1,True,False
CN(c1ccc(-c2cccc(CN3CC(O)c4ccccc43)c2)nc1)C1CCN(Cc2ccccc2)C1,CN(c1ccc(-c2cccc(CN3CC(O)c4ccccc43)c2)nc1)C1CCN(Cc2ccccc2)C1,True,False
O=C(NC(c1ccccc1)c1ccco1)Nc1ccc(N2CCN(CCO)CC2)cc1,O=C(Nc1ccc(N2CCN(CCO)CC2)cc1)NC(c1ccccc1)c1ccco1,True,False
CCCC1CN(c2nnc(C3CC=CC3)n2CC(=C)C)CCN1CCOC,C=C(C)Cn1c(C2CC=CC2)nnc1N1CCN(CCOC)C(CCC)C1,True,False
COCCN1C(=O)NC2(CCN(c3cnc4ccccc4n3)C2)c2ccccc21,COCCN1C(=O)NC2(CCN(c3cnc4ccccc4n3)C2)c2ccccc21,True,False
CCC(CNC(=O)Cc1cn2cc(F)ccc2n1)NC(=O)C(O)c1ccccc1O,CCC(CNC(=O)Cc1cn2cc(F)ccc2n1)NC(=O)C(O)c1ccccc1O,True,False
COCC(=O)NC1(CNC(=O)CCCc2ccccc2F)CC1,COCC(=O)NC1(CNC(=O)CCCc2ccccc2F)CC1,True,False
CC(C)(C)OC(=O)c1ccccc1OS(=O)(=O)c1ccc(OCN2CCOCC2)c(Cl)c1,CC(C)(C)OC(=O)c1ccccc1OS(=O)(=O)c1ccc(OCN2CCOCC2)c(Cl)c1,True,False
COc1cc(Nc2ccc(-c3nc(=O)o[nH]3)cc2)cc(C(N)=O)c1,COc1cc(Nc2ccc(-c3nc(=O)o[nH]3)cc2)cc(C(N)=O)c1,True,False
COC(=O)c1ccc(F)c2c1CN(C(=O)c1ccc3nnc(C(F)F)n3c1)CC2,COC(=O)c1ccc(F)c2c1CN(C(=O)c1ccc3nnc(C(F)F)n3c1)CC2,True,False
O=C(NC1CCN(c2ncnc3sc(-c4ccccc4)cc23)C1)c1ccc2ccccc2c1O,O=C(NC1CCN(c2ncnc3sc(-c4ccccc4)cc23)C1)c1ccc2ccccc2c1O,True,False
NCCCOc1cccc(-n2ncc3c2cc(-c2ccc(Oc4ccccc4)cc2)nc3SCc2ccccc2)c1,NCCCOc1cccc(-n2ncc3c(SCc4ccccc4)nc(-c4ccc(Oc5ccccc5)cc4)cc32)c1,True,False
COc1cc2c(Nc3ccc(NC(=O)OCCOCCOCC(C)O)c(Cl)c3)ncnc2cc1OCc1cccnc1,COc1cc2c(Nc3ccc(NC(=O)OCCOCCOCC(C)O)c(Cl)c3)ncnc2cc1OCc1cccnc1,True,False
CCCC(=O)NCc1ccc2c(c1)CC(Nc1nccc(Nc3ccccc3C)c1)CCO2,CCCC(=O)NCc1ccc2c(c1)CC(Nc1cc(Nc3ccccc3C)ccn1)CCO2,True,False
CN(C)c1ccc(NC(=O)c2cc3c(Br)cccc3cn2)cn1,CN(C)c1ccc(NC(=O)c2cc3c(Br)cccc3cn2)cn1,True,False
C=CC(=O)Nc1cccc(Oc2ncc(Cl)c(OCC)c2NC(=O)c2nc(Nc3ccc(Br)c(Cl)c3)nc3cccnc32)c1,C=CC(=O)Nc1cccc(Oc2ncc(Cl)c(OCC)c2NC(=O)c2nc(Nc3ccc(Br)c(Cl)c3)nc3cccnc23)c1,True,False
CC(C)c1nnc(N(C)Cc2ccc(Br)cc2)n1CC(C)(O)c1ccsc1,CC(C)c1nnc(N(C)Cc2ccc(Br)cc2)n1CC(C)(O)c1ccsc1,True,False
CN(c1ccccc1)S(=O)(=O)c1cccc(C(=O)N2CC3COCC(C2)C3=O)c1,CN(c1ccccc1)S(=O)(=O)c1cccc(C(=O)N2CC3COCC(C2)C3=O)c1,True,False
CC1CN(C(=O)c2ccc(-c3nn[nH]n3)o2)C2CCCCC12,CC1CN(C(=O)c2ccc(-c3nn[nH]n3)o2)C2CCCCC12,True,False
CCC(=O)NCC1C2CN(C(=O)c3cn(Cc4ccccn4)c4ccccc34)CC12,CCC(=O)NCC1C2CN(C(=O)c3cn(Cc4ccccn4)c4ccccc34)CC12,True,False
CC1OCCOC1C(=O)NCc1ccnc(Nc2ccc(F)c(Cl)c2)c1,CC1OCCOC1C(=O)NCc1ccnc(Nc2ccc(F)c(Cl)c2)c1,True,False
O=C(NC1CC1c1ccc(OC(F)F)cc1)C1=NOC2(CCCN(Cc3noc4ccc(F)cc34)N2)C1,O=C(NC1CC1c1ccc(OC(F)F)cc1)C1=NOC2(CCCN(Cc3noc4ccc(F)cc34)N2)C1,True,False
CC(=O)Nc1ccccc1COc1ccc2nc(-c3ccc(Cl)c([N+](=O)[O-])c3)c(Nc3ccc(OCC4CCOCC4)cc3)nc2c1,CC(=O)Nc1ccccc1COc1ccc2nc(-c3ccc(Cl)c([N+](=O)[O-])c3)c(Nc3ccc(OCC4CCOCC4)cc3)nc2c1,True,False
CCC1(CC)CCN(c2nnc(-c3cccc(C#N)c3)n2C2CC2)C1,CCC1(CC)CCN(c2nnc(-c3cccc(C#N)c3)n2C2CC2)C1,True,False
